"Date","Price","Open","High","Low","Change %"
"Sep 17, 2003","1.1287","1.1172","1.1303","1.1138","0.97%"
"Sep 18, 2003","1.1248","1.1286","1.1349","1.1229","-0.35%"
"Sep 19, 2003","1.1381","1.1244","1.1384","1.1238","1.18%"
"Sep 22, 2003","1.1467","1.1448","1.1505","1.1414","0.76%"
"Sep 23, 2003","1.1447","1.1465","1.1533","1.1440","-0.17%"
"Sep 24, 2003","1.1495","1.1435","1.1505","1.1427","0.42%"
"Sep 25, 2003","1.1487","1.1487","1.1537","1.1457","-0.07%"
"Sep 26, 2003","1.1474","1.1479","1.1503","1.1441","-0.11%"
"Sep 29, 2003","1.1593","1.1460","1.1604","1.1395","1.04%"
"Sep 30, 2003","1.1660","1.1596","1.1739","1.1573","0.58%"
"Oct 01, 2003","1.1716","1.1662","1.1733","1.1643","0.48%"
"Oct 02, 2003","1.1693","1.1730","1.1771","1.1662","-0.20%"
"Oct 03, 2003","1.1579","1.1684","1.1724","1.1552","-0.97%"
"Oct 06, 2003","1.1711","1.1574","1.1725","1.1533","1.14%"
"Oct 07, 2003","1.1769","1.1719","1.1815","1.1700","0.50%"
"Oct 08, 2003","1.1812","1.1772","1.1841","1.1768","0.37%"
"Oct 09, 2003","1.1744","1.1821","1.1863","1.1687","-0.58%"
"Oct 10, 2003","1.1799","1.1746","1.1852","1.1702","0.47%"
"Oct 13, 2003","1.1709","1.1810","1.1816","1.1652","-0.76%"
"Oct 14, 2003","1.1739","1.1714","1.1770","1.1583","0.26%"
"Oct 15, 2003","1.1631","1.1738","1.1752","1.1590","-0.92%"
"Oct 16, 2003","1.1595","1.1618","1.1700","1.1566","-0.31%"
"Oct 17, 2003","1.1684","1.1598","1.1687","1.1549","0.77%"
"Oct 20, 2003","1.1631","1.1712","1.1716","1.1604","-0.45%"
"Oct 21, 2003","1.1671","1.1625","1.1702","1.1616","0.34%"
"Oct 22, 2003","1.1806","1.1671","1.1830","1.1651","1.16%"
"Oct 23, 2003","1.1822","1.1797","1.1829","1.1793","0.14%"
"Oct 24, 2003","1.1783","1.1798","1.1860","1.1762","-0.33%"
"Oct 27, 2003","1.1747","1.1776","1.1786","1.1719","-0.31%"
"Oct 28, 2003","1.1665","1.1745","1.1751","1.1656","-0.70%"
"Oct 29, 2003","1.1665","1.1666","1.1723","1.1661","0.00%"
"Oct 30, 2003","1.1629","1.1662","1.1759","1.1620","-0.31%"
"Oct 31, 2003","1.1584","1.1628","1.1661","1.1563","-0.39%"
"Nov 03, 2003","1.1464","1.1581","1.1621","1.1429","-1.04%"
"Nov 04, 2003","1.1503","1.1462","1.1516","1.1426","0.34%"
"Nov 05, 2003","1.1440","1.1495","1.1500","1.1412","-0.55%"
"Nov 06, 2003","1.1412","1.1436","1.1466","1.1389","-0.24%"
"Nov 07, 2003","1.1535","1.1412","1.1545","1.1377","1.08%"
"Nov 10, 2003","1.1484","1.1507","1.1538","1.1467","-0.44%"
"Nov 11, 2003","1.1509","1.1473","1.1532","1.1446","0.22%"
"Nov 12, 2003","1.1637","1.1515","1.1662","1.1505","1.11%"
"Nov 13, 2003","1.1728","1.1631","1.1739","1.1627","0.78%"
"Nov 14, 2003","1.1780","1.1727","1.1804","1.1726","0.44%"
"Nov 17, 2003","1.1748","1.1787","1.1850","1.1726","-0.27%"
"Nov 18, 2003","1.1961","1.1746","1.1962","1.1734","1.81%"
"Nov 19, 2003","1.1885","1.1970","1.1980","1.1876","-0.64%"
"Nov 20, 2003","1.1913","1.1879","1.1972","1.1873","0.24%"
"Nov 21, 2003","1.1913","1.1909","1.1942","1.1858","0.00%"
"Nov 24, 2003","1.1768","1.1909","1.1918","1.1755","-1.22%"
"Nov 25, 2003","1.1786","1.1767","1.1820","1.1753","0.15%"
"Nov 26, 2003","1.1942","1.1785","1.1949","1.1770","1.32%"
"Nov 27, 2003","1.1907","1.1938","1.1944","1.1887","-0.29%"
"Nov 28, 2003","1.1994","1.1908","1.2017","1.1898","0.73%"
"Dec 01, 2003","1.1964","1.1978","1.2045","1.1938","-0.25%"
"Dec 02, 2003","1.2087","1.1974","1.2093","1.1942","1.03%"
"Dec 03, 2003","1.2104","1.2081","1.2130","1.2063","0.14%"
"Dec 04, 2003","1.2090","1.2109","1.2159","1.2031","-0.12%"
"Dec 05, 2003","1.2164","1.2085","1.2180","1.2063","0.61%"
"Dec 08, 2003","1.2222","1.2172","1.2241","1.2151","0.48%"
"Dec 09, 2003","1.2263","1.2217","1.2277","1.2184","0.34%"
"Dec 10, 2003","1.2223","1.2260","1.2268","1.2152","-0.33%"
"Dec 11, 2003","1.2209","1.2222","1.2237","1.2111","-0.11%"
"Dec 12, 2003","1.2288","1.2221","1.2308","1.2208","0.65%"
"Dec 15, 2003","1.2302","1.2142","1.2325","1.2130","0.11%"
"Dec 16, 2003","1.2323","1.2308","1.2363","1.2300","0.17%"
"Dec 17, 2003","1.2403","1.2324","1.2424","1.2293","0.65%"
"Dec 18, 2003","1.2435","1.2411","1.2441","1.2357","0.26%"
"Dec 19, 2003","1.2375","1.2423","1.2434","1.2341","-0.48%"
"Dec 22, 2003","1.2391","1.2403","1.2450","1.2349","0.13%"
"Dec 23, 2003","1.2388","1.2398","1.2429","1.2386","-0.02%"
"Dec 24, 2003","1.2454","1.2401","1.2473","1.2392","0.53%"
"Dec 25, 2003","1.2450","1.2449","1.2464","1.2442","-0.03%"
"Dec 26, 2003","1.2430","1.2455","1.2471","1.2425","-0.16%"
"Dec 29, 2003","1.2484","1.2434","1.2513","1.2425","0.43%"
"Dec 30, 2003","1.2551","1.2486","1.2565","1.2478","0.54%"
"Dec 31, 2003","1.2588","1.2547","1.2649","1.2512","0.29%"
"Jan 01, 2004","1.2538","1.2550","1.2624","1.2475","-0.40%"
"Jan 02, 2004","1.2587","1.2543","1.2632","1.2523","0.39%"
"Jan 05, 2004","1.2662","1.2584","1.2697","1.2583","0.60%"
"Jan 06, 2004","1.2731","1.2664","1.2814","1.2664","0.54%"
"Jan 07, 2004","1.2639","1.2733","1.2745","1.2633","-0.72%"
"Jan 08, 2004","1.2763","1.2632","1.2782","1.2561","0.98%"
"Jan 09, 2004","1.2831","1.2759","1.2871","1.2701","0.53%"
"Jan 12, 2004","1.2745","1.2847","1.2901","1.2736","-0.67%"
"Jan 13, 2004","1.2767","1.2755","1.2799","1.2713","0.17%"
"Jan 14, 2004","1.2644","1.2773","1.2791","1.2628","-0.96%"
"Jan 15, 2004","1.2578","1.2647","1.2675","1.2561","-0.52%"
"Jan 16, 2004","1.2387","1.2576","1.2609","1.2351","-1.52%"
"Jan 19, 2004","1.2357","1.2361","1.2424","1.2332","-0.24%"
"Jan 20, 2004","1.2580","1.2355","1.2599","1.2342","1.80%"
"Jan 21, 2004","1.2629","1.2578","1.2675","1.2550","0.39%"
"Jan 22, 2004","1.2712","1.2631","1.2754","1.2631","0.66%"
"Jan 23, 2004","1.2588","1.2715","1.2778","1.2567","-0.98%"
"Jan 26, 2004","1.2474","1.2574","1.2614","1.2459","-0.91%"
"Jan 27, 2004","1.2641","1.2468","1.2654","1.2437","1.34%"
"Jan 28, 2004","1.2481","1.2642","1.2664","1.2464","-1.27%"
"Jan 29, 2004","1.2413","1.2481","1.2529","1.2361","-0.54%"
"Jan 30, 2004","1.2469","1.2415","1.2495","1.2349","0.45%"
"Feb 02, 2004","1.2429","1.2472","1.2488","1.2390","-0.32%"
"Feb 03, 2004","1.2532","1.2426","1.2601","1.2416","0.83%"
"Feb 04, 2004","1.2534","1.2538","1.2563","1.2491","0.02%"
"Feb 05, 2004","1.2540","1.2538","1.2639","1.2521","0.05%"
"Feb 06, 2004","1.2704","1.2551","1.2725","1.2511","1.31%"
"Feb 09, 2004","1.2691","1.2612","1.2764","1.2604","-0.10%"
"Feb 10, 2004","1.2695","1.2695","1.2790","1.2680","0.03%"
"Feb 11, 2004","1.2831","1.2673","1.2838","1.2647","1.07%"
"Feb 12, 2004","1.2802","1.2829","1.2847","1.2785","-0.23%"
"Feb 13, 2004","1.2740","1.2807","1.2895","1.2715","-0.48%"
"Feb 16, 2004","1.2776","1.2752","1.2792","1.2715","0.28%"
"Feb 17, 2004","1.2837","1.2771","1.2879","1.2752","0.48%"
"Feb 18, 2004","1.2677","1.2844","1.2929","1.2659","-1.25%"
"Feb 19, 2004","1.2713","1.2695","1.2739","1.2652","0.28%"
"Feb 20, 2004","1.2532","1.2712","1.2766","1.2493","-1.42%"
"Feb 23, 2004","1.2554","1.2510","1.2596","1.2451","0.18%"
"Feb 24, 2004","1.2686","1.2557","1.2715","1.2522","1.05%"
"Feb 25, 2004","1.2496","1.2685","1.2710","1.2475","-1.50%"
"Feb 26, 2004","1.2435","1.2498","1.2517","1.2382","-0.49%"
"Feb 27, 2004","1.2490","1.2438","1.2510","1.2373","0.44%"
"Mar 01, 2004","1.2445","1.2489","1.2544","1.2422","-0.36%"
"Mar 02, 2004","1.2223","1.2465","1.2470","1.2196","-1.78%"
"Mar 03, 2004","1.2208","1.2220","1.2226","1.2059","-0.12%"
"Mar 04, 2004","1.2197","1.2207","1.2245","1.2134","-0.09%"
"Mar 05, 2004","1.2376","1.2198","1.2433","1.2174","1.47%"
"Mar 08, 2004","1.2404","1.2387","1.2416","1.2336","0.23%"
"Mar 09, 2004","1.2319","1.2406","1.2463","1.2274","-0.69%"
"Mar 10, 2004","1.2241","1.2321","1.2340","1.2195","-0.63%"
"Mar 11, 2004","1.2358","1.2238","1.2358","1.2162","0.96%"
"Mar 12, 2004","1.2217","1.2355","1.2374","1.2172","-1.14%"
"Mar 15, 2004","1.2269","1.2189","1.2320","1.2188","0.43%"
"Mar 16, 2004","1.2265","1.2266","1.2374","1.2237","-0.03%"
"Mar 17, 2004","1.2237","1.2271","1.2290","1.2178","-0.23%"
"Mar 18, 2004","1.2390","1.2235","1.2436","1.2220","1.25%"
"Mar 19, 2004","1.2272","1.2386","1.2408","1.2254","-0.95%"
"Mar 22, 2004","1.2336","1.2287","1.2403","1.2222","0.52%"
"Mar 23, 2004","1.2329","1.2334","1.2371","1.2265","-0.06%"
"Mar 24, 2004","1.2129","1.2336","1.2369","1.2118","-1.62%"
"Mar 25, 2004","1.2129","1.2131","1.2203","1.2097","0.00%"
"Mar 26, 2004","1.2133","1.2136","1.2213","1.2072","0.03%"
"Mar 29, 2004","1.2159","1.2127","1.2172","1.2050","0.21%"
"Mar 30, 2004","1.2168","1.2158","1.2231","1.2151","0.07%"
"Mar 31, 2004","1.2315","1.2166","1.2325","1.2165","1.21%"
"Apr 01, 2004","1.2361","1.2315","1.2391","1.2252","0.37%"
"Apr 02, 2004","1.2138","1.2365","1.2374","1.2102","-1.80%"
"Apr 05, 2004","1.2014","1.2113","1.2130","1.1982","-1.02%"
"Apr 06, 2004","1.2113","1.2006","1.2134","1.1982","0.82%"
"Apr 07, 2004","1.2174","1.2130","1.2199","1.2050","0.50%"
"Apr 08, 2004","1.2081","1.2173","1.2223","1.2059","-0.76%"
"Apr 09, 2004","1.2086","1.2083","1.2117","1.2064","0.04%"
"Apr 12, 2004","1.2081","1.2085","1.2100","1.2051","-0.04%"
"Apr 13, 2004","1.1945","1.2078","1.2083","1.1904","-1.13%"
"Apr 14, 2004","1.1963","1.1946","1.1976","1.1866","0.15%"
"Apr 15, 2004","1.1984","1.1957","1.1996","1.1895","0.18%"
"Apr 16, 2004","1.2001","1.1978","1.2050","1.1923","0.14%"
"Apr 19, 2004","1.2010","1.2012","1.2081","1.2003","0.07%"
"Apr 20, 2004","1.1859","1.2004","1.2012","1.1842","-1.26%"
"Apr 21, 2004","1.1845","1.1855","1.1919","1.1816","-0.12%"
"Apr 22, 2004","1.1911","1.1837","1.1915","1.1784","0.56%"
"Apr 23, 2004","1.1846","1.1908","1.1946","1.1799","-0.55%"
"Apr 26, 2004","1.1858","1.1808","1.1887","1.1762","0.10%"
"Apr 27, 2004","1.1928","1.1856","1.1947","1.1829","0.59%"
"Apr 28, 2004","1.1840","1.1929","1.1956","1.1821","-0.74%"
"Apr 29, 2004","1.1966","1.1848","1.1984","1.1803","1.06%"
"Apr 30, 2004","1.1982","1.1967","1.2014","1.1920","0.13%"
"May 03, 2004","1.1932","1.1995","1.2001","1.1921","-0.42%"
"May 04, 2004","1.2111","1.1939","1.2118","1.1926","1.50%"
"May 05, 2004","1.2161","1.2104","1.2180","1.2096","0.41%"
"May 06, 2004","1.2077","1.2166","1.2175","1.2061","-0.69%"
"May 07, 2004","1.1885","1.2071","1.2137","1.1876","-1.59%"
"May 10, 2004","1.1837","1.1877","1.1894","1.1810","-0.40%"
"May 11, 2004","1.1877","1.1829","1.1892","1.1789","0.34%"
"May 12, 2004","1.1899","1.1864","1.1942","1.1832","0.19%"
"May 13, 2004","1.1820","1.1908","1.1932","1.1772","-0.66%"
"May 14, 2004","1.1881","1.1812","1.1902","1.1780","0.52%"
"May 17, 2004","1.2022","1.1890","1.2062","1.1875","1.19%"
"May 18, 2004","1.1955","1.2014","1.2039","1.1930","-0.56%"
"May 19, 2004","1.2014","1.1953","1.2046","1.1937","0.49%"
"May 20, 2004","1.1963","1.2018","1.2020","1.1891","-0.42%"
"May 21, 2004","1.1997","1.1964","1.2071","1.1951","0.28%"
"May 24, 2004","1.2003","1.1987","1.2026","1.1932","0.05%"
"May 25, 2004","1.2098","1.2010","1.2131","1.1987","0.79%"
"May 26, 2004","1.2114","1.2099","1.2145","1.2079","0.13%"
"May 27, 2004","1.2269","1.2114","1.2289","1.2087","1.28%"
"May 28, 2004","1.2214","1.2268","1.2298","1.2199","-0.45%"
"May 31, 2004","1.2186","1.2238","1.2244","1.2177","-0.23%"
"Jun 01, 2004","1.2248","1.2186","1.2267","1.2155","0.51%"
"Jun 02, 2004","1.2210","1.2245","1.2308","1.2207","-0.31%"
"Jun 03, 2004","1.2219","1.2209","1.2254","1.2170","0.07%"
"Jun 04, 2004","1.2266","1.2216","1.2300","1.2140","0.38%"
"Jun 07, 2004","1.2319","1.2299","1.2341","1.2292","0.43%"
"Jun 08, 2004","1.2262","1.2323","1.2353","1.2247","-0.46%"
"Jun 09, 2004","1.2042","1.2260","1.2276","1.2037","-1.79%"
"Jun 10, 2004","1.2107","1.2040","1.2118","1.2022","0.54%"
"Jun 11, 2004","1.2009","1.2113","1.2116","1.1963","-0.81%"
"Jun 14, 2004","1.2054","1.1984","1.2088","1.1953","0.37%"
"Jun 15, 2004","1.2161","1.2056","1.2170","1.2027","0.89%"
"Jun 16, 2004","1.2012","1.2162","1.2171","1.1980","-1.23%"
"Jun 17, 2004","1.2042","1.2008","1.2079","1.1991","0.25%"
"Jun 18, 2004","1.2142","1.2043","1.2148","1.1974","0.83%"
"Jun 21, 2004","1.2114","1.2143","1.2145","1.2076","-0.23%"
"Jun 22, 2004","1.2113","1.2114","1.2132","1.2066","-0.01%"
"Jun 23, 2004","1.2091","1.2114","1.2194","1.2062","-0.18%"
"Jun 24, 2004","1.2175","1.2095","1.2190","1.2040","0.69%"
"Jun 25, 2004","1.2174","1.2178","1.2188","1.2106","-0.01%"
"Jun 28, 2004","1.2187","1.2174","1.2231","1.2122","0.11%"
"Jun 29, 2004","1.2079","1.2183","1.2193","1.2068","-0.89%"
"Jun 30, 2004","1.2187","1.2077","1.2205","1.2064","0.89%"
"Jul 01, 2004","1.2161","1.2188","1.2207","1.2130","-0.21%"
"Jul 02, 2004","1.2326","1.2158","1.2331","1.2145","1.36%"
"Jul 05, 2004","1.2291","1.2329","1.2339","1.2273","-0.28%"
"Jul 06, 2004","1.2288","1.2285","1.2333","1.2264","-0.02%"
"Jul 07, 2004","1.2374","1.2286","1.2391","1.2272","0.70%"
"Jul 08, 2004","1.2389","1.2367","1.2409","1.2340","0.12%"
"Jul 09, 2004","1.2415","1.2390","1.2424","1.2368","0.21%"
"Jul 12, 2004","1.2413","1.2412","1.2439","1.2382","-0.02%"
"Jul 13, 2004","1.2333","1.2411","1.2413","1.2299","-0.64%"
"Jul 14, 2004","1.2384","1.2337","1.2424","1.2318","0.41%"
"Jul 15, 2004","1.2357","1.2380","1.2393","1.2326","-0.22%"
"Jul 16, 2004","1.2453","1.2356","1.2462","1.2327","0.78%"
"Jul 19, 2004","1.2443","1.2443","1.2464","1.2397","-0.08%"
"Jul 20, 2004","1.2329","1.2441","1.2457","1.2299","-0.92%"
"Jul 21, 2004","1.2270","1.2332","1.2354","1.2211","-0.48%"
"Jul 22, 2004","1.2252","1.2259","1.2296","1.2231","-0.15%"
"Jul 23, 2004","1.2094","1.2254","1.2268","1.2086","-1.29%"
"Jul 26, 2004","1.2147","1.2106","1.2173","1.2087","0.44%"
"Jul 27, 2004","1.2056","1.2146","1.2191","1.2033","-0.75%"
"Jul 28, 2004","1.2055","1.2059","1.2080","1.1998","-0.01%"
"Jul 29, 2004","1.2037","1.2052","1.2098","1.1991","-0.15%"
"Jul 30, 2004","1.2020","1.2038","1.2124","1.2001","-0.14%"
"Aug 02, 2004","1.2023","1.2071","1.2096","1.2015","0.02%"
"Aug 03, 2004","1.2052","1.2024","1.2077","1.1991","0.24%"
"Aug 04, 2004","1.2052","1.2047","1.2069","1.1970","0.00%"
"Aug 05, 2004","1.2060","1.2050","1.2075","1.2018","0.07%"
"Aug 06, 2004","1.2279","1.2062","1.2294","1.2045","1.82%"
"Aug 09, 2004","1.2271","1.2288","1.2292","1.2245","-0.07%"
"Aug 10, 2004","1.2226","1.2271","1.2322","1.2226","-0.37%"
"Aug 11, 2004","1.2228","1.2223","1.2250","1.2194","0.02%"
"Aug 12, 2004","1.2250","1.2219","1.2302","1.2212","0.18%"
"Aug 13, 2004","1.2376","1.2251","1.2377","1.2173","1.03%"
"Aug 16, 2004","1.2361","1.2380","1.2382","1.2315","-0.12%"
"Aug 17, 2004","1.2357","1.2359","1.2392","1.2312","-0.03%"
"Aug 18, 2004","1.2339","1.2353","1.2368","1.2285","-0.15%"
"Aug 19, 2004","1.2367","1.2330","1.2381","1.2328","0.23%"
"Aug 20, 2004","1.2312","1.2372","1.2385","1.2278","-0.44%"
"Aug 23, 2004","1.2134","1.2319","1.2319","1.2132","-1.45%"
"Aug 24, 2004","1.2083","1.2138","1.2172","1.2061","-0.42%"
"Aug 25, 2004","1.2083","1.2084","1.2117","1.2051","0.00%"
"Aug 26, 2004","1.2106","1.2085","1.2123","1.2041","0.19%"
"Aug 27, 2004","1.2008","1.2106","1.2140","1.2004","-0.81%"
"Aug 30, 2004","1.2058","1.2014","1.2071","1.1987","0.42%"
"Aug 31, 2004","1.2188","1.2055","1.2197","1.2043","1.08%"
"Sep 01, 2004","1.2198","1.2182","1.2224","1.2144","0.08%"
"Sep 02, 2004","1.2177","1.2194","1.2202","1.2140","-0.17%"
"Sep 03, 2004","1.2052","1.2172","1.2197","1.2041","-1.03%"
"Sep 06, 2004","1.2060","1.2063","1.2083","1.2046","0.07%"
"Sep 07, 2004","1.2107","1.2065","1.2114","1.2053","0.39%"
"Sep 08, 2004","1.2184","1.2107","1.2194","1.2025","0.64%"
"Sep 09, 2004","1.2229","1.2186","1.2241","1.2159","0.37%"
"Sep 10, 2004","1.2262","1.2234","1.2313","1.2196","0.27%"
"Sep 13, 2004","1.2258","1.2268","1.2288","1.2222","-0.03%"
"Sep 14, 2004","1.2248","1.2261","1.2298","1.2224","-0.08%"
"Sep 15, 2004","1.2151","1.2249","1.2264","1.2134","-0.79%"
"Sep 16, 2004","1.2186","1.2150","1.2201","1.2120","0.29%"
"Sep 17, 2004","1.2199","1.2186","1.2228","1.2159","0.11%"
"Sep 20, 2004","1.2178","1.2173","1.2180","1.2126","-0.17%"
"Sep 21, 2004","1.2331","1.2169","1.2349","1.2166","1.26%"
"Sep 22, 2004","1.2268","1.2332","1.2334","1.2226","-0.51%"
"Sep 23, 2004","1.2268","1.2267","1.2337","1.2255","0.00%"
"Sep 24, 2004","1.2278","1.2268","1.2368","1.2239","0.08%"
"Sep 27, 2004","1.2303","1.2282","1.2316","1.2246","0.20%"
"Sep 28, 2004","1.2326","1.2299","1.2352","1.2281","0.19%"
"Sep 29, 2004","1.2332","1.2325","1.2344","1.2289","0.05%"
"Sep 30, 2004","1.2432","1.2330","1.2445","1.2311","0.81%"
"Oct 01, 2004","1.2414","1.2435","1.2441","1.2384","-0.14%"
"Oct 04, 2004","1.2293","1.2404","1.2406","1.2260","-0.97%"
"Oct 05, 2004","1.2312","1.2288","1.2332","1.2262","0.15%"
"Oct 06, 2004","1.2288","1.2313","1.2325","1.2246","-0.19%"
"Oct 07, 2004","1.2285","1.2283","1.2315","1.2271","-0.02%"
"Oct 08, 2004","1.2407","1.2286","1.2437","1.2284","0.99%"
"Oct 11, 2004","1.2383","1.2417","1.2422","1.2367","-0.19%"
"Oct 12, 2004","1.2321","1.2386","1.2393","1.2286","-0.50%"
"Oct 13, 2004","1.2346","1.2328","1.2360","1.2227","0.20%"
"Oct 14, 2004","1.2380","1.2342","1.2424","1.2321","0.28%"
"Oct 15, 2004","1.2466","1.2380","1.2508","1.2334","0.69%"
"Oct 18, 2004","1.2496","1.2479","1.2538","1.2462","0.24%"
"Oct 19, 2004","1.2519","1.2494","1.2530","1.2451","0.18%"
"Oct 20, 2004","1.2586","1.2517","1.2631","1.2489","0.54%"
"Oct 21, 2004","1.2618","1.2584","1.2654","1.2570","0.25%"
"Oct 22, 2004","1.2687","1.2611","1.2689","1.2599","0.55%"
"Oct 25, 2004","1.2807","1.2713","1.2833","1.2710","0.95%"
"Oct 26, 2004","1.2755","1.2811","1.2843","1.2723","-0.41%"
"Oct 27, 2004","1.2708","1.2748","1.2813","1.2692","-0.37%"
"Oct 28, 2004","1.2746","1.2698","1.2767","1.2630","0.30%"
"Oct 29, 2004","1.2785","1.2744","1.2802","1.2709","0.31%"
"Nov 01, 2004","1.2752","1.2805","1.2833","1.2717","-0.26%"
"Nov 02, 2004","1.2727","1.2753","1.2758","1.2663","-0.20%"
"Nov 03, 2004","1.2820","1.2738","1.2830","1.2656","0.73%"
"Nov 04, 2004","1.2869","1.2821","1.2898","1.2789","0.38%"
"Nov 05, 2004","1.2967","1.2872","1.2971","1.2761","0.76%"
"Nov 08, 2004","1.2919","1.2971","1.2986","1.2904","-0.37%"
"Nov 09, 2004","1.2894","1.2916","1.2941","1.2881","-0.19%"
"Nov 10, 2004","1.2889","1.2898","1.3007","1.2847","-0.04%"
"Nov 11, 2004","1.2906","1.2888","1.2921","1.2858","0.13%"
"Nov 12, 2004","1.2976","1.2906","1.2990","1.2875","0.54%"
"Nov 15, 2004","1.2948","1.2976","1.3001","1.2915","-0.22%"
"Nov 16, 2004","1.2957","1.2944","1.2995","1.2916","0.07%"
"Nov 17, 2004","1.3039","1.2957","1.3050","1.2950","0.63%"
"Nov 18, 2004","1.2956","1.3033","1.3076","1.2939","-0.64%"
"Nov 19, 2004","1.3020","1.2960","1.3070","1.2938","0.49%"
"Nov 22, 2004","1.3043","1.3035","1.3053","1.3009","0.18%"
"Nov 23, 2004","1.3082","1.3046","1.3107","1.2974","0.30%"
"Nov 24, 2004","1.3177","1.3088","1.3181","1.3080","0.73%"
"Nov 25, 2004","1.3247","1.3188","1.3251","1.3161","0.53%"
"Nov 26, 2004","1.3293","1.3249","1.3333","1.3184","0.35%"
"Nov 29, 2004","1.3272","1.3268","1.3304","1.3228","-0.16%"
"Nov 30, 2004","1.3293","1.3279","1.3335","1.3230","0.16%"
"Dec 01, 2004","1.3329","1.3283","1.3337","1.3274","0.27%"
"Dec 02, 2004","1.3270","1.3346","1.3384","1.3234","-0.44%"
"Dec 03, 2004","1.3456","1.3271","1.3463","1.3256","1.40%"
"Dec 06, 2004","1.3401","1.3442","1.3458","1.3389","-0.41%"
"Dec 07, 2004","1.3426","1.3406","1.3471","1.3388","0.19%"
"Dec 08, 2004","1.3338","1.3427","1.3436","1.3193","-0.66%"
"Dec 09, 2004","1.3319","1.3340","1.3365","1.3251","-0.14%"
"Dec 10, 2004","1.3225","1.3315","1.3318","1.3137","-0.71%"
"Dec 13, 2004","1.3311","1.3197","1.3329","1.3188","0.65%"
"Dec 14, 2004","1.3303","1.3315","1.3338","1.3258","-0.06%"
"Dec 15, 2004","1.3385","1.3303","1.3447","1.3261","0.62%"
"Dec 16, 2004","1.3244","1.3400","1.3431","1.3204","-1.05%"
"Dec 17, 2004","1.3309","1.3241","1.3318","1.3226","0.49%"
"Dec 20, 2004","1.3394","1.3334","1.3415","1.3298","0.64%"
"Dec 21, 2004","1.3371","1.3396","1.3409","1.3350","-0.17%"
"Dec 22, 2004","1.3388","1.3369","1.3407","1.3344","0.13%"
"Dec 23, 2004","1.3511","1.3390","1.3520","1.3381","0.92%"
"Dec 24, 2004","1.3531","1.3518","1.3552","1.3487","0.15%"
"Dec 27, 2004","1.3616","1.3530","1.3642","1.3514","0.63%"
"Dec 28, 2004","1.3611","1.3617","1.3647","1.3588","-0.04%"
"Dec 29, 2004","1.3605","1.3615","1.3647","1.3556","-0.04%"
"Dec 30, 2004","1.3639","1.3609","1.3671","1.3575","0.25%"
"Dec 31, 2004","1.3558","1.3638","1.3662","1.3511","-0.59%"
"Jan 03, 2005","1.3463","1.3547","1.3582","1.3386","-0.70%"
"Jan 04, 2005","1.3272","1.3466","1.3496","1.3249","-1.42%"
"Jan 05, 2005","1.3262","1.3282","1.3305","1.3215","-0.08%"
"Jan 06, 2005","1.3171","1.3262","1.3286","1.3156","-0.69%"
"Jan 07, 2005","1.3054","1.3171","1.3251","1.3024","-0.89%"
"Jan 10, 2005","1.3084","1.3061","1.3124","1.3049","0.23%"
"Jan 11, 2005","1.3114","1.3080","1.3172","1.3066","0.23%"
"Jan 12, 2005","1.3265","1.3109","1.3294","1.3082","1.15%"
"Jan 13, 2005","1.3218","1.3257","1.3268","1.3192","-0.35%"
"Jan 14, 2005","1.3106","1.3218","1.3226","1.3056","-0.85%"
"Jan 17, 2005","1.3064","1.3102","1.3129","1.3064","-0.32%"
"Jan 18, 2005","1.3027","1.3061","1.3076","1.2994","-0.28%"
"Jan 19, 2005","1.3001","1.3024","1.3119","1.2963","-0.20%"
"Jan 20, 2005","1.2968","1.3009","1.3025","1.2921","-0.25%"
"Jan 21, 2005","1.3050","1.2966","1.3069","1.2930","0.63%"
"Jan 24, 2005","1.3056","1.3039","1.3102","1.3026","0.05%"
"Jan 25, 2005","1.2974","1.3056","1.3079","1.2943","-0.63%"
"Jan 26, 2005","1.3084","1.2970","1.3109","1.2964","0.85%"
"Jan 27, 2005","1.3035","1.3083","1.3126","1.3010","-0.37%"
"Jan 28, 2005","1.3044","1.3043","1.3084","1.2985","0.07%"
"Jan 31, 2005","1.3034","1.3034","1.3060","1.2974","-0.08%"
"Feb 01, 2005","1.3042","1.3037","1.3069","1.3001","0.06%"
"Feb 02, 2005","1.3036","1.3047","1.3096","1.3009","-0.05%"
"Feb 03, 2005","1.2973","1.3026","1.3038","1.2939","-0.48%"
"Feb 04, 2005","1.2872","1.2974","1.3044","1.2863","-0.78%"
"Feb 07, 2005","1.2759","1.2856","1.2865","1.2730","-0.88%"
"Feb 08, 2005","1.2769","1.2761","1.2801","1.2731","0.08%"
"Feb 09, 2005","1.2805","1.2766","1.2817","1.2739","0.28%"
"Feb 10, 2005","1.2876","1.2811","1.2907","1.2739","0.55%"
"Feb 11, 2005","1.2866","1.2877","1.2898","1.2845","-0.08%"
"Feb 14, 2005","1.2963","1.2879","1.2991","1.2874","0.75%"
"Feb 15, 2005","1.3020","1.2976","1.3054","1.2954","0.44%"
"Feb 16, 2005","1.3032","1.3028","1.3066","1.2955","0.09%"
"Feb 17, 2005","1.3070","1.3030","1.3091","1.3014","0.29%"
"Feb 18, 2005","1.3072","1.3070","1.3083","1.3011","0.02%"
"Feb 21, 2005","1.3063","1.3048","1.3083","1.3034","-0.07%"
